Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.3,-0.464035,4.407884,10.238259
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.4,-0.671653,1.441053,11.634556
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.5,0.85607,1.819466,9.533525
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.6,-0.114063,2.633773,7.263795
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.7,-0.436642,2.881059,7.770641
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.8,-0.198936,3.813021,8.327782
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:06.9,-0.416135,3.698359,11.78634
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.0,-0.43784,2.300416,13.988411
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.1,-0.908311,2.282903,8.937464
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.2,-0.438289,1.70226,8.827294
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.3,-0.724194,2.422862,6.723868
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.4,-0.672851,3.298541,7.771539
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.5,-0.298779,3.784281,10.089169
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.6,-0.4326,4.053121,12.547358
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.7,-0.578996,0.92792,10.264605
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.8,0.063917,1.244512,9.614507
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:07.9,-0.495021,2.409539,7.128476
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.0,-0.694256,2.66895,8.121362
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.1,-0.550405,3.582949,8.721613
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.2,0.109872,3.815715,10.319989
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.3,0.22618,3.045417,14.180162
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.4,-0.945584,1.621877,9.536519
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.5,-1.066233,0.942889,9.748478
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.6,-0.053139,1.889521,7.863897
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.7,-0.076491,2.573598,8.696615
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.8,-0.578547,2.983446,9.035511
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:08.9,-0.837508,3.373385,9.986034
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,36:09.0,-1.169219,1.88503,9.775572
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.0,-0.244142,2.392625,9.721384
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.1,0.234113,2.107917,9.440568
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.2,-0.09595,2.237098,9.625284
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.3,-1.078507,2.783462,9.153615
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.4,-1.266965,2.765499,9.67513
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.5,-0.57705,3.306324,8.667875
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.6,-0.754431,2.955304,9.355246
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.7,-0.546364,3.451523,8.525222
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.8,-0.450563,3.360811,9.101224
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:06.9,-0.463586,2.653981,10.97877
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.0,-0.82254,1.204246,12.456347
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.1,-0.088765,1.409918,9.020093
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.2,0.11047,1.295706,9.536968
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.3,0.472867,1.571732,7.311396
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.4,0.120799,2.290537,8.090526
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.5,-0.444276,2.558779,10.316846
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.6,-1.758244,2.765798,11.308983
wf1-2_E_acce,"""walk forward from point 1 to point 2: walk east""",1,37:07.7,0.03383,0.290246,10.158924
