Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.2,30.004196,-9.047103,-21.693146,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.3,28.822556,-9.224427,-21.973389,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.4,28.392685,-8.80758,-22.221329,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.5,28.011963,-9.002049,-21.720184,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.6,28.286713,-9.125903,-20.761307,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.7,27.544617,-8.825112,-20.82196,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.8,27.062485,-8.892318,-21.002106,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:52.9,26.19635,-9.068212,-21.362427,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.0,24.744247,-8.375308,-22.514801,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.1,23.89241,-8.254865,-23.031189,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.2,23.085861,-9.369229,-22.340057,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.3,22.966293,-9.242797,-22.920944,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.4,22.730377,-8.968974,-23.340195,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.5,23.685455,-7.866048,-23.874908,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.6,24.209671,-7.022771,-23.988708,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.7,26.296768,-6.767041,-22.705185,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.8,27.123306,-5.506221,-22.879349,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:53.9,27.837479,-5.43171,-22.491135,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.0,28.764999,-5.574887,-21.717133,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.1,29.478638,-5.291684,-21.311691,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.2,29.329971,-4.859174,-21.785797,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.3,29.460678,-5.456145,-21.517166,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.4,29.298233,-5.368726,-21.723663,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.5,29.304123,-5.924319,-22.339645,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.6,28.953659,-6.156039,-21.795303,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.7,28.432861,-6.263213,-21.45311,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.8,28.579498,-7.010465,-20.996933,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:54.9,28.554459,-7.162135,-19.805283,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.0,28.488235,-5.874305,-19.602341,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.1,27.760712,-6.692067,-19.448303,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.2,27.333572,-6.741778,-19.738693,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.3,26.689896,-6.643159,-20.175552,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.4,26.744904,-6.868169,-20.229752,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.5,26.074432,-7.91863,-20.101273,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.6,25.721802,-7.869893,-20.599503,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.7,25.523651,-8.457932,-20.256622,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.8,25.009689,-7.937682,-20.9104,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:55.9,25.132294,-7.776645,-20.511169,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.0,25.605789,-7.895976,-19.764587,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.1,25.895889,-6.951013,-20.148392,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.2,25.848755,-7.605929,-19.587555,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.3,26.118759,-7.671689,-19.025467,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.4,25.860413,-6.559688,-19.444397,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.5,25.764587,-6.510751,-19.936569,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.6,26.541382,-7.471566,-18.661484,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.7,26.54393,-7.513505,-19.896606,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.8,26.8694,-8.335237,-19.671249,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:56.9,26.67688,-8.930362,-18.65506,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.0,26.784424,-8.394279,-19.235245,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.1,27.135315,-8.606599,-17.646667,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.2,26.90889,-8.742112,-17.196396,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.3,27.011139,-7.56582,-17.319687,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.4,26.925491,-7.833718,-16.7939,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.5,26.764557,-8.226172,-16.436462,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.6,26.777023,-7.997331,-16.004822,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.7,26.0457,-8.207334,-16.004089,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.8,26.467484,-8.994781,-15.639954,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:57.9,26.134247,-8.957978,-15.67363,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.0,26.085236,-9.619693,-15.010757,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.1,25.923203,-9.520425,-15.271896,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.2,26.27269,-8.866746,-15.280502,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.3,27.331253,-8.655612,-14.457672,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.4,28.254089,-7.869191,-13.942444,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.5,28.56839,-7.356853,-13.788589,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.6,29.028152,-7.486955,-13.133453,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.7,29.324188,-7.431739,-14.084961,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.8,29.384583,-7.398469,-14.22934,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:58.9,29.81749,-7.50834,-13.853165,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.0,29.330429,-7.697043,-14.656219,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.1,29.169739,-8.407802,-14.767319,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.2,29.33168,-8.697217,-14.654984,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.3,30.040115,-7.438428,-14.652954,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.4,30.404221,-7.058457,-14.185013,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.5,31.429626,-6.387361,-13.46402,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.6,32.07988,-5.707614,-13.747757,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.7,33.044403,-6.512469,-13.513718,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.8,33.899719,-6.874761,-12.815781,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,58:59.9,35.058456,-6.555289,-13.870361,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.0,35.631989,-7.149806,-14.278366,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.1,35.900223,-8.216437,-15.613022,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.2,36.529785,-8.608037,-16.088516,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.3,37.689774,-8.587745,-16.763885,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.4,37.812531,-8.709537,-18.295456,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.5,38.189331,-8.058753,-18.436035,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.6,38.11853,-8.0857,-18.161362,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.7,37.843307,-6.572089,-18.570908,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.8,37.70607,-6.331883,-18.692108,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:00.9,37.082596,-6.752513,-18.584534,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.0,36.905502,-6.362805,-18.733826,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.1,36.418503,-6.33351,-18.73291,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.2,35.749191,-6.12069,-18.872025,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.3,34.822693,-6.048972,-19.001221,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.4,34.311279,-6.852,-18.643372,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.5,33.913254,-6.814927,-18.935974,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.6,33.257477,-6.362851,-18.928024,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.7,33.007828,-5.377883,-18.632797,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.8,32.533401,-4.945405,-18.365921,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:01.9,32.143326,-4.232589,-17.970581,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.0,31.917175,-4.378375,-17.738235,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.1,31.745743,-4.690452,-17.49942,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.2,31.430618,-4.713113,-17.095444,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.3,30.287338,-5.049279,-18.360733,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.4,29.639023,-6.253764,-19.240387,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.5,29.660721,-6.704352,-19.27562,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.6,29.369537,-7.349923,-19.231003,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.7,28.593307,-7.365533,-19.206924,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.8,28.425018,-7.171945,-19.369492,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:02.9,27.828964,-7.303752,-19.294037,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.0,28.175919,-6.793481,-18.920166,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.1,28.397369,-5.567821,-18.720032,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.2,29.008392,-5.523585,-18.437622,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.3,28.455017,-5.326343,-18.917145,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.4,28.298019,-4.91455,-19.570984,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.5,28.527832,-4.291184,-19.732559,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.6,28.246735,-5.202432,-19.2258,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.7,27.721985,-5.41656,-20.03923,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.8,28.039673,-5.107217,-20.853287,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:03.9,27.997238,-5.206241,-20.236694,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.0,28.368423,-4.280004,-20.065323,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.1,28.938599,-4.025231,-19.111877,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.2,29.124512,-3.273271,-17.943558,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.3,28.979218,-3.134812,-18.569275,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.4,28.456253,-3.929305,-18.135208,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.5,28.202972,-4.347362,-17.478241,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.6,27.581467,-4.886762,-17.998169,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.7,27.257629,-6.384446,-17.334381,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.8,26.970551,-6.965104,-17.016342,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:04.9,26.066315,-8.300981,-16.485077,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.0,24.980469,-9.183833,-16.229263,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.1,24.731613,-8.458821,-16.130997,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.2,25.363113,-8.204753,-15.915024,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.3,25.475052,-8.567113,-15.024765,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.4,25.218674,-8.0482,-14.778671,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.5,25.619965,-8.814063,-14.11644,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.6,25.465302,-8.845967,-13.932449,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.7,24.786591,-8.999444,-13.861206,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.8,24.917969,-9.165383,-14.160065,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:05.9,24.554657,-10.148543,-13.600739,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.0,23.861526,-10.716395,-14.08461,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.1,23.827484,-11.019061,-13.889221,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.2,23.718506,-10.866302,-14.090912,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.3,23.506256,-9.938073,-14.969635,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.4,23.68837,-9.989354,-14.441986,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.5,24.107269,-9.62279,-15.328537,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.6,24.531342,-8.447526,-15.885574,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.7,25.170776,-7.860425,-15.871979,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.8,25.685013,-7.624808,-15.172226,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:06.9,26.294952,-6.460183,-16.149536,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.0,27.049011,-6.480119,-17.088165,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.1,26.896271,-6.966495,-18.454178,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.2,27.299698,-7.344943,-19.368851,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.3,28.519455,-6.953874,-20.089935,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.4,30.046036,-6.402097,-20.876602,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.5,31.502197,-5.286328,-21.624405,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.6,33.187378,-4.760743,-21.70311,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.7,34.265884,-3.254092,-22.642227,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.8,35.60701,-2.513169,-22.777191,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:07.9,37.313416,-2.554635,-23.304031,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.0,39.015945,-2.346041,-23.03566,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.1,39.246078,-2.87798,-23.95108,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.2,38.913696,-3.468383,-24.410141,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.3,38.378143,-4.284635,-25.159729,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.4,38.93869,-4.275662,-24.690842,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.5,37.807327,-3.97037,-25.541718,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.6,37.230637,-2.954432,-25.107101,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.7,36.686249,-2.403734,-24.076889,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.8,37.004623,-2.544133,-22.685471,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:08.9,35.866928,-1.04119,-23.311523,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.0,35.295044,-0.784042,-22.1064,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.1,34.987228,-1.199522,-21.930099,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.2,34.560791,-0.810894,-21.706009,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.3,34.021622,-1.485848,-21.501221,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.4,33.763443,-2.70618,-20.50354,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.5,33.15567,-3.484468,-20.486176,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.6,33.165192,-3.62,-19.948471,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.7,32.916046,-3.748811,-19.741943,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.8,32.130707,-2.736894,-19.859314,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:09.9,31.898438,-2.838685,-19.926697,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.0,31.492233,-3.073697,-18.837402,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.1,31.46933,-2.277555,-19.01181,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.2,31.715652,-3.239278,-17.928192,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.3,31.370987,-3.629737,-17.695923,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.4,31.334045,-3.722375,-17.532272,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.5,30.802917,-3.982457,-17.893707,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.6,30.772476,-5.549214,-17.044281,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.7,29.95607,-5.539845,-18.275635,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.8,29.956543,-5.744321,-18.114868,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:10.9,29.820801,-6.076707,-17.269333,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.0,29.803085,-5.121013,-16.490448,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.1,30.230087,-4.688638,-15.703537,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.2,30.113342,-3.942975,-15.851273,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.3,30.174744,-3.248212,-15.971695,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.4,29.938492,-3.040086,-15.982407,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.5,29.941254,-3.366593,-15.314484,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.6,29.595398,-3.32293,-15.334198,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.7,29.940536,-3.3457,-15.082764,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.8,29.113846,-4.039624,-15.696106,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:11.9,28.80101,-4.314221,-16.440582,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.0,28.775253,-4.752419,-15.514191,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.1,27.989075,-4.337728,-15.472778,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.2,27.870743,-3.57021,-15.21489,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.3,27.499039,-3.135783,-15.063431,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.4,27.109238,-2.380145,-14.830917,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.5,27.076996,-2.672557,-14.864212,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.6,26.516281,-2.47327,-14.603561,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.7,26.818817,-2.144452,-14.347412,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.8,26.539551,-1.899864,-14.193405,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:12.9,26.571106,-2.834504,-14.240936,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.0,26.436691,-3.258899,-15.467926,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.1,26.02272,-3.415709,-15.958649,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.2,26.372696,-3.858562,-15.047119,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.3,26.050751,-3.67887,-15.351242,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.4,26.578232,-3.580178,-15.263748,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.6,27.375992,-3.619388,-15.102325,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.7,27.600449,-3.311542,-15.412125,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.8,28.191833,-4.162717,-15.354614,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:13.9,28.982712,-4.831965,-15.126877,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.0,29.589966,-4.301953,-15.009995,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.1,30.40744,-4.175361,-14.705322,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.2,30.687317,-5.248363,-15.390793,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.3,30.585114,-5.64605,-15.726746,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.4,30.09816,-5.929332,-16.832703,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.5,31.428741,-6.069034,-16.37619,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.6,31.408905,-4.809642,-16.708939,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.7,31.969879,-5.126193,-16.114349,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.8,33.084091,-4.794417,-16.135056,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:14.9,33.133911,-3.98129,-17.386581,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.0,33.783569,-4.386039,-16.455765,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.1,34.233826,-4.574401,-16.367355,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.2,34.965012,-4.18739,-17.353592,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.3,35.43692,-4.163749,-17.085358,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.4,35.608597,-5.523755,-17.187195,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.5,35.222061,-5.695346,-18.42157,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.6,35.158325,-5.758883,-19.292603,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.7,35.306503,-5.196969,-18.955856,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.8,34.342667,-4.514253,-20.14064,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:15.9,34.761185,-4.523206,-19.131134,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.0,34.103714,-3.772918,-20.604065,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.1,33.125122,-3.525891,-20.934662,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.2,32.869354,-4.289088,-20.862961,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.3,32.387741,-4.625087,-21.118637,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.4,32.477264,-4.918754,-20.334213,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.5,31.954956,-5.600019,-20.467972,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.6,31.307831,-7.623374,-20.583237,
wb6-5_W_meg,"""walk back from point 6 to point 5: walk west""",1,59:16.7,30.000122,-8.794995,-20.39415,
