Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.1,-66.986105,-17.504392,2.975515
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.2,-67.313902,-18.14674,3.252749
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.4,-67.059295,-17.447288,3.451965
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.5,-68.751877,-16.082929,2.775643
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.6,-71.609895,-16.875585,3.203151
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.7,-73.910694,-17.76572,2.915379
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.8,-75.711358,-18.697985,2.87213
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:04.9,-76.209793,-18.79684,2.064253
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.0,-75.521779,-18.11985,0.783657
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.1,-74.437239,-15.863418,-0.190043
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.2,-74.351107,-16.874859,-0.235743
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.3,-72.027664,-16.953595,1.151597
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.4,-70.709372,-17.594971,2.306129
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.5,-69.689609,-17.008491,2.891309
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.6,-70.495997,-17.23136,2.545163
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.7,-71.114747,-17.171301,4.075972
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.8,-71.631819,-16.622192,3.058209
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:05.9,-73.13775,-17.132849,2.954695
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.0,-74.80661,-18.813321,3.027416
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.1,-74.979373,-19.636224,2.298854
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.2,-74.086264,-19.491968,1.844884
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.3,-73.783323,-19.229069,0.723481
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.4,-73.768602,-17.239832,-0.709432
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.5,-73.481081,-17.733437,-1.348949
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.6,-71.022881,-17.959927,1.628772
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.7,-68.863826,-18.090408,3.18934
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.8,-68.254677,-17.597188,3.755162
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:06.9,-68.99124,-17.942747,3.569332
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,36:07.0,-69.328853,-17.051512,5.007791
