Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
stop1_meg,"""stop on point 1""",0,48:39.1,-34.322113,16.439337,-19.25853
stop1_meg,"""stop on point 1""",0,48:39.2,-34.32251,16.353798,-19.138321
stop1_meg,"""stop on point 1""",0,48:39.3,-34.169922,16.523708,-19.411255
stop1_meg,"""stop on point 1""",0,48:39.4,-34.198303,16.727655,-19.103668
stop1_meg,"""stop on point 1""",0,48:39.5,-34.108276,16.783415,-19.120865
stop1_meg,"""stop on point 1""",0,48:39.6,-34.207092,16.152874,-19.284973
stop1_meg,"""stop on point 1""",0,48:39.7,-33.925873,16.494244,-19.203522
stop1_meg,"""stop on point 1""",0,48:39.8,-33.913361,16.545235,-19.601837
stop1_meg,"""stop on point 1""",0,48:39.9,-33.918732,16.524265,-19.169373
stop1_meg,"""stop on point 1""",0,48:40.0,-34.207306,16.718884,-19.348557
stop1_meg,"""stop on point 1""",0,48:40.1,-34.274109,16.465294,-19.417114
stop1_meg,"""stop on point 1""",0,48:40.2,-34.094543,16.543909,-19.064041
stop1_meg,"""stop on point 1""",0,48:40.3,-34.471344,16.668266,-19.325485
stop1_meg,"""stop on point 1""",0,48:40.4,-34.595764,16.441158,-19.135666
stop1_meg,"""stop on point 1""",0,48:40.5,-34.563995,16.889126,-19.284042
stop1_meg,"""stop on point 1""",0,48:40.6,-34.619537,16.369627,-19.537613
stop1_meg,"""stop on point 1""",0,48:40.7,-34.174164,16.674688,-19.44696
stop1_meg,"""stop on point 1""",0,48:40.8,-34.527618,16.515299,-19.471588
stop1_meg,"""stop on point 1""",0,48:40.9,-34.061554,16.429893,-19.068176
stop1_meg,"""stop on point 1""",0,48:41.0,-34.412689,16.282694,-18.717728
stop1_meg,"""stop on point 1""",0,48:41.1,-34.177124,16.35446,-19.152481
stop1_meg,"""stop on point 1""",0,48:41.2,-34.546265,16.387405,-19.72998
stop1_meg,"""stop on point 1""",0,48:41.3,-34.542145,16.178827,-19.390778
stop1_meg,"""stop on point 1""",0,48:41.4,-34.589905,16.418701,-19.462967
stop1_meg,"""stop on point 1""",0,48:41.5,-34.458832,16.319931,-18.966766
stop1_meg,"""stop on point 1""",0,48:41.6,-34.195892,16.384731,-19.499557
stop1_meg,"""stop on point 1""",0,48:41.8,-34.364319,16.477581,-19.22818
stop1_meg,"""stop on point 1""",0,48:41.9,-34.104492,16.584431,-19.151825
stop1_meg,"""stop on point 1""",0,48:42.0,-34.019073,16.599939,-19.190277
stop1_meg,"""stop on point 1""",0,48:58.3,-34.341125,16.766335,-19.386658
stop1_meg,"""stop on point 1""",0,48:58.4,-34.662018,16.820663,-19.865753
stop1_meg,"""stop on point 1""",0,48:58.5,-34.20932,16.7034,-19.007706
stop1_meg,"""stop on point 1""",0,48:58.6,-34.297577,16.635061,-19.215637
stop1_meg,"""stop on point 1""",0,48:58.7,-34.444061,16.542873,-18.912857
stop1_meg,"""stop on point 1""",0,48:58.8,-34.440094,16.622286,-19.015198
stop1_meg,"""stop on point 1""",0,48:58.9,-34.110352,16.993683,-19.311737
stop1_meg,"""stop on point 1""",0,48:59.0,-34.505371,16.628967,-19.472046
stop1_meg,"""stop on point 1""",0,48:59.1,-34.40387,16.581936,-19.405258
stop1_meg,"""stop on point 1""",0,48:59.2,-34.39505,16.741808,-19.800598
stop1_meg,"""stop on point 1""",0,48:59.3,-34.211304,16.563347,-18.958511
stop1_meg,"""stop on point 1""",0,48:59.4,-34.12793,16.570311,-18.831757
stop1_meg,"""stop on point 1""",0,48:59.5,-33.806671,16.485334,-19.247925
stop1_meg,"""stop on point 1""",0,48:59.6,-34.44397,16.440561,-19.060226
stop1_meg,"""stop on point 1""",0,48:59.7,-34.181732,16.66301,-19.360779
stop1_meg,"""stop on point 1""",0,48:59.8,-34.340912,16.540373,-19.471741
stop1_meg,"""stop on point 1""",0,48:59.9,-34.613251,16.354851,-18.919342
stop1_meg,"""stop on point 1""",0,49:00.0,-34.226593,16.376892,-19.039886
stop1_meg,"""stop on point 1""",0,49:00.1,-33.945221,16.242884,-19.095886
stop1_meg,"""stop on point 1""",0,49:00.2,-34.020599,16.41925,-18.949127
stop1_meg,"""stop on point 1""",0,49:00.3,-34.289948,16.404028,-19.346832
stop1_meg,"""stop on point 1""",0,49:00.4,-34.244019,16.369007,-19.206177
stop1_meg,"""stop on point 1""",0,49:00.5,-33.995941,16.563059,-19.632172
stop1_meg,"""stop on point 1""",0,49:00.6,-34.162048,16.441984,-19.210922
stop1_meg,"""stop on point 1""",0,49:00.7,-34.67569,16.438288,-19.165436
stop1_meg,"""stop on point 1""",0,49:00.8,-34.605774,16.540197,-18.921631
stop1_meg,"""stop on point 1""",0,49:00.9,-34.353943,16.478117,-18.825317
stop1_meg,"""stop on point 1""",0,49:01.0,-34.800201,16.377867,-19.181198
stop1_meg,"""stop on point 1""",0,49:01.1,-34.416046,16.449913,-19.070953
stop1_meg,"""stop on point 1""",0,49:01.2,-34.410583,16.519749,-18.961304
stop1_meg,"""stop on point 1""",0,49:01.3,-34.784668,16.340919,-19.297424
stop1_meg,"""stop on point 1""",0,49:01.4,-34.001282,16.498634,-19.004944
stop1_meg,"""stop on point 1""",0,49:01.5,-34.615753,16.554928,-19.496231
stop1_meg,"""stop on point 1""",0,49:01.6,-34.184662,16.235468,-19.430176
stop1_meg,"""stop on point 1""",0,49:01.7,-34.431488,16.405684,-18.929932
stop1_meg,"""stop on point 1""",0,49:01.8,-34.082642,16.396875,-19.286301
stop1_meg,"""stop on point 1""",0,49:01.9,-33.928864,16.423008,-19.576828
stop1_meg,"""stop on point 1""",0,49:02.0,-34.664307,16.342285,-19.177094
stop1_meg,"""stop on point 1""",0,49:02.1,-34.090118,16.369625,-19.288574
stop1_meg,"""stop on point 1""",0,49:02.2,-33.805054,16.33301,-19.265915
stop1_meg,"""stop on point 1""",0,49:02.3,-34.080475,16.483253,-19.256805
stop1_meg,"""stop on point 1""",0,49:02.4,-34.117035,16.179943,-19.133362
stop1_meg,"""stop on point 1""",0,49:02.5,-34.205292,16.041601,-19.076874
stop1_meg,"""stop on point 1""",0,49:02.6,-34.297272,16.35355,-19.029846
stop1_meg,"""stop on point 1""",0,49:02.7,-34.691803,16.191511,-19.015472
stop1_meg,"""stop on point 1""",0,49:02.8,-34.400665,16.286209,-18.969559
stop1_meg,"""stop on point 1""",0,49:02.9,-34.808289,16.288029,-18.942062
stop1_meg,"""stop on point 1""",0,49:03.0,-34.026367,16.189831,-18.714386
stop1_meg,"""stop on point 1""",0,49:03.1,-33.924744,15.884382,-18.50032
stop1_meg,"""stop on point 1""",0,49:03.2,-34.328033,16.027697,-18.784286
stop1_meg,"""stop on point 1""",0,49:03.3,-33.676758,16.053644,-18.826462
stop1_meg,"""stop on point 1""",0,49:03.4,-34.13681,16.2946,-19.15332
stop1_meg,"""stop on point 1""",0,49:03.5,-34.487885,16.18292,-19.265701
stop1_meg,"""stop on point 1""",0,49:03.6,-33.770477,15.656403,-19.662445
stop1_meg,"""stop on point 1""",0,49:20.9,-34.49295,17.007359,-18.876984
stop1_meg,"""stop on point 1""",0,49:21.0,-34.248169,17.10107,-19.222824
stop1_meg,"""stop on point 1""",0,49:21.1,-34.519379,16.811512,-18.856995
stop1_meg,"""stop on point 1""",0,49:21.2,-34.889618,17.131439,-19.146149
stop1_meg,"""stop on point 1""",0,49:21.3,-34.269531,16.709465,-19.035889
stop1_meg,"""stop on point 1""",0,49:21.4,-34.483429,16.541504,-19.014755
stop1_meg,"""stop on point 1""",0,49:21.5,-34.525391,16.688484,-18.873154
stop1_meg,"""stop on point 1""",0,49:21.6,-33.878815,17.054064,-18.950424
stop1_meg,"""stop on point 1""",0,49:21.7,-34.415558,16.597187,-18.905426
stop1_meg,"""stop on point 1""",0,49:21.8,-34.199829,17.049816,-19.017426
stop1_meg,"""stop on point 1""",0,49:21.9,-34.51239,16.400166,-18.774338
stop1_meg,"""stop on point 1""",0,49:22.0,-34.210907,16.854481,-19.232437
stop1_meg,"""stop on point 1""",0,49:22.1,-33.985901,16.720808,-19.505051
stop1_meg,"""stop on point 1""",0,49:22.2,-34.530457,16.71225,-19.391373
