Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z,,,
stop5_ori,"""stop on point 5""",0,18:06.4,-90.000851,-9.513448,-0.010224,,,
stop5_ori,"""stop on point 5""",0,18:06.5,-89.934378,-9.480746,-0.015004,,,
stop5_ori,"""stop on point 5""",0,18:06.6,-89.858256,-9.508613,-0.114383,,,
stop5_ori,"""stop on point 5""",0,18:06.7,-89.792289,-9.512024,-0.131711,,,
stop5_ori,"""stop on point 5""",0,18:06.8,-89.681098,-9.683208,-0.153792,,,
stop5_ori,"""stop on point 5""",0,18:06.9,-89.65589,-9.789561,-0.184671,,,
stop5_ori,"""stop on point 5""",0,18:07.0,-89.648141,-9.776201,-0.13698,,,
stop5_ori,"""stop on point 5""",0,18:07.1,-89.669853,-9.66516,-0.226878,,,
stop5_ori,"""stop on point 5""",0,18:07.2,-89.684847,-9.663945,-0.252942,,,
stop5_ori,"""stop on point 5""",0,18:07.3,-89.675254,-9.583725,-0.296351,,,
stop5_ori,"""stop on point 5""",0,18:07.4,-89.644857,-9.537701,-0.310903,,,
stop5_ori,"""stop on point 5""",0,18:07.5,-89.596609,-9.566638,-0.288544,,,
stop5_ori,"""stop on point 5""",0,18:07.6,-89.552688,-9.542905,-0.286762,,,
stop5_ori,"""stop on point 5""",0,18:07.7,-89.519085,-9.524874,-0.283898,,,
stop5_ori,"""stop on point 5""",0,18:07.8,-89.499424,-9.599502,-0.270664,,,
stop5_ori,"""stop on point 5""",0,18:07.9,-89.499996,-9.628303,-0.285935,,,
stop5_ori,"""stop on point 5""",0,18:08.0,-89.494311,-9.57955,-0.316324,,,
stop5_ori,"""stop on point 5""",0,18:08.1,-89.514225,-9.609882,-0.297586,,,
stop5_ori,"""stop on point 5""",0,18:08.2,-89.520324,-9.610899,-0.2945,,,
stop5_ori,"""stop on point 5""",0,18:08.3,-89.522174,-9.595438,-0.284099,,,
stop5_ori,"""stop on point 5""",0,18:08.4,-89.482718,-9.715148,-0.249753,,,
stop5_ori,"""stop on point 5""",0,18:08.5,-89.398924,-9.748552,-0.231059,,,
stop5_ori,"""stop on point 5""",0,18:08.6,-89.338365,-9.750847,-0.226369,,,
stop5_ori,"""stop on point 5""",0,18:08.7,-89.30413,-9.763391,-0.211991,,,
stop5_ori,"""stop on point 5""",0,18:08.8,-89.282155,-9.820644,-0.174996,,,
stop5_ori,"""stop on point 5""",0,18:08.9,-89.292449,-9.912589,-0.0834,,,
stop5_ori,"""stop on point 5""",0,18:09.0,-89.333879,-9.94104,-0.086148,,,
stop5_ori,"""stop on point 5""",0,18:09.1,-89.340097,-9.982334,-0.08163,,,
stop5_ori,"""stop on point 5""",0,18:09.2,-89.278821,-9.992824,-0.06473,,,
stop5_ori,"""stop on point 5""",0,18:09.3,-89.223778,-10.02929,-0.0408,,,
stop5_ori,"""stop on point 5""",0,18:09.4,-89.20821,-9.965795,-0.095935,,,
stop5_ori,"""stop on point 5""",0,18:09.5,-89.221925,-9.960232,-0.104083,,,
stop5_ori,"""stop on point 5""",0,18:09.6,-89.252906,-9.95833,-0.139586,,,
stop5_ori,"""stop on point 5""",0,18:09.7,-89.263136,-9.970789,-0.1569,,,
stop5_ori,"""stop on point 5""",0,18:09.8,-89.237326,-10.015613,-0.099276,,,
stop5_ori,"""stop on point 5""",0,18:09.9,-89.262929,-9.952969,-0.158379,,,
stop5_ori,"""stop on point 5""",0,18:10.0,-89.309039,-9.98837,-0.14941,,,
stop5_ori,"""stop on point 5""",0,18:10.1,-89.335172,-9.976171,-0.117022,,,
stop5_ori,"""stop on point 5""",0,18:10.2,-89.349978,-9.945298,-0.109831,,,
stop5_ori,"""stop on point 5""",0,18:10.3,-89.346993,-9.900952,-0.13816,,,
stop5_ori,"""stop on point 5""",0,18:10.4,-89.336327,-9.844459,-0.145934,,,
stop5_ori,"""stop on point 5""",0,18:10.5,-89.333683,-9.779337,-0.172522,,,
stop5_ori,"""stop on point 5""",0,18:10.6,-89.332283,-9.753424,-0.173796,,,
stop5_ori,"""stop on point 5""",0,18:10.7,-89.355643,-9.70518,-0.186044,,,
stop5_ori,"""stop on point 5""",0,18:10.8,-89.386087,-9.675797,-0.196139,,,
stop5_ori,"""stop on point 5""",0,18:10.9,-89.415378,-9.696865,-0.173163,,,
stop5_ori,"""stop on point 5""",0,18:11.0,-89.431231,-9.697476,-0.161153,,,
stop5_ori,"""stop on point 5""",0,18:11.1,-89.446455,-9.704253,-0.146229,,,
stop5_ori,"""stop on point 5""",0,18:11.2,-89.433538,-9.759012,-0.079041,,,
stop5_ori,"""stop on point 5""",0,18:11.3,-89.405439,-9.753319,-0.018853,,,
stop5_ori,"""stop on point 5""",0,18:11.4,-89.389843,-9.786956,0.037172,,,
stop5_ori,"""stop on point 5""",0,18:11.5,-89.41666,-9.799378,0.07046,,,
stop5_ori,"""stop on point 5""",0,18:11.6,-89.455564,-9.864898,0.120337,,,
stop5_ori,"""stop on point 5""",0,18:11.7,-89.605472,-9.937839,0.235311,,,
stop5_ori,"""stop on point 5""",0,18:20.4,-89.970236,-10.567732,0.321827,,,
stop5_ori,"""stop on point 5""",0,18:20.5,-90.04366,-10.379678,0.251186,,,
stop5_ori,"""stop on point 5""",0,18:20.6,-90.073511,-10.383951,0.199495,,,
stop5_ori,"""stop on point 5""",0,18:20.7,-90.083249,-10.363112,0.058801,,,
stop5_ori,"""stop on point 5""",0,18:20.8,-90.08873,-10.397949,-0.087901,,,
stop5_ori,"""stop on point 5""",0,18:20.9,-90.0838,-10.459009,-0.103863,,,
stop5_ori,"""stop on point 5""",0,18:21.0,-90.07294,-10.495076,-0.091248,,,
stop5_ori,"""stop on point 5""",0,18:21.1,-90.076398,-10.538559,0.010917,,,
stop5_ori,"""stop on point 5""",0,18:21.2,-90.069494,-10.337708,-0.042529,,,
stop5_ori,"""stop on point 5""",0,18:21.3,-90.027631,-10.362383,-0.059092,,,
stop5_ori,"""stop on point 5""",0,18:21.4,-89.988838,-10.362249,-0.082316,,,
stop5_ori,"""stop on point 5""",0,18:21.5,-89.963872,-10.319206,-0.089027,,,
stop5_ori,"""stop on point 5""",0,18:21.6,-89.952136,-10.254688,-0.138092,,,
stop5_ori,"""stop on point 5""",0,18:21.7,-89.939957,-10.230443,-0.133588,,,
stop5_ori,"""stop on point 5""",0,18:21.8,-89.935357,-10.229934,-0.130288,,,
stop5_ori,"""stop on point 5""",0,18:21.9,-89.925921,-10.229397,-0.135708,,,
stop5_ori,"""stop on point 5""",0,18:22.0,-89.853385,-10.202048,-0.121543,,,
stop5_ori,"""stop on point 5""",0,18:22.1,-89.844793,-10.182136,-0.165874,,,
stop5_ori,"""stop on point 5""",0,18:22.2,-89.866347,-10.217318,-0.133821,,,
stop5_ori,"""stop on point 5""",0,18:22.3,-89.884633,-10.176384,-0.092812,,,
stop5_ori,"""stop on point 5""",0,18:22.4,-89.891778,-10.090063,-0.045666,,,
stop5_ori,"""stop on point 5""",0,18:22.5,-89.870821,-10.063862,-0.033103,,,
stop5_ori,"""stop on point 5""",0,18:22.6,-89.831095,-10.066277,-0.012828,,,
stop5_ori,"""stop on point 5""",0,18:22.7,-89.813933,-10.100218,-0.019807,,,
stop5_ori,"""stop on point 5""",0,18:22.8,-89.820258,-10.152724,-0.010191,,,
stop5_ori,"""stop on point 5""",0,18:22.9,-89.814423,-10.143512,-0.01852,,,
stop5_ori,"""stop on point 5""",0,18:23.0,-89.814193,-10.07881,-0.066691,,,
stop5_ori,"""stop on point 5""",0,18:23.1,-89.787391,-10.103425,-0.071146,,,
stop5_ori,"""stop on point 5""",0,18:23.2,-89.742119,-10.150667,-0.050346,,,
stop5_ori,"""stop on point 5""",0,18:23.3,-89.706498,-10.101792,-0.056505,,,
stop5_ori,"""stop on point 5""",0,18:23.4,-89.691702,-10.133034,-0.028579,,,
stop5_ori,"""stop on point 5""",0,18:23.5,-89.70118,-10.151136,-0.024533,,,
stop5_ori,"""stop on point 5""",0,18:23.6,-89.736989,-10.182887,-0.035628,,,
stop5_ori,"""stop on point 5""",0,18:23.7,-89.751519,-10.191644,-0.058899,,,
stop5_ori,"""stop on point 5""",0,18:23.8,-89.734823,-10.191293,-0.093548,,,
stop5_ori,"""stop on point 5""",0,18:23.9,-89.713465,-10.161605,-0.102514,,,
stop5_ori,"""stop on point 5""",0,18:24.0,-89.679591,-10.111541,-0.0942,,,
stop5_ori,"""stop on point 5""",0,18:24.1,-89.651165,-10.140255,-0.085141,,,
stop5_ori,"""stop on point 5""",0,18:24.2,-89.668779,-10.097508,-0.051552,,,
stop5_ori,"""stop on point 5""",0,18:24.3,-89.661885,-10.180754,0.033107,,,
stop5_ori,"""stop on point 5""",0,18:24.4,-89.66742,-10.247222,0.074421,,,
stop5_ori,"""stop on point 5""",0,18:24.5,-89.684053,-10.231607,0.054909,,,
stop5_ori,"""stop on point 5""",0,18:24.6,-89.704008,-10.253614,0.016924,,,
stop5_ori,"""stop on point 5""",0,18:24.7,-89.718602,-10.260618,-0.00919,,,
stop5_ori,"""stop on point 5""",0,18:24.8,-89.686732,-10.284552,0.06202,,,
stop5_ori,"""stop on point 5""",0,18:24.9,-89.691594,-10.24286,0.032718,,,
stop5_ori,"""stop on point 5""",0,18:25.0,-89.675679,-10.29838,0.056957,,,
stop5_ori,"""stop on point 5""",0,18:25.1,-89.684707,-10.303596,0.077256,,,
stop5_ori,"""stop on point 5""",0,18:25.2,-89.690945,-10.306246,0.095948,,,
stop5_ori,"""stop on point 5""",0,18:25.3,-89.700813,-10.302188,0.072477,,,
stop5_ori,"""stop on point 5""",0,18:25.4,-89.744864,-10.285056,0.058899,,,
stop5_ori,"""stop on point 5""",0,18:25.5,-89.792065,-10.270584,0.156974,,,
stop5_ori,"""stop on point 5""",0,18:32.9,-89.955474,-10.45213,0.486803,,,
stop5_ori,"""stop on point 5""",0,18:33.0,-89.966028,-10.544582,0.474308,,,
stop5_ori,"""stop on point 5""",0,18:33.1,-89.998053,-10.452352,0.415976,,,
stop5_ori,"""stop on point 5""",0,18:33.2,-90.052766,-10.353974,0.28768,,,
stop5_ori,"""stop on point 5""",0,18:33.3,-90.076672,-10.44165,0.258268,,,
stop5_ori,"""stop on point 5""",0,18:33.4,-90.08349,-10.456593,0.220347,,,
stop5_ori,"""stop on point 5""",0,18:33.5,-90.062482,-10.508462,0.299605,,,
stop5_ori,"""stop on point 5""",0,18:33.6,-90.061493,-10.399994,0.267814,,,
stop5_ori,"""stop on point 5""",0,18:33.7,-90.029431,-10.372345,0.257868,,,
stop5_ori,"""stop on point 5""",0,18:33.8,-89.996797,-10.351899,0.251594,,,
stop5_ori,"""stop on point 5""",0,18:33.9,-89.950802,-10.337276,0.270874,,,
stop5_ori,"""stop on point 5""",0,18:34.0,-89.922364,-10.294431,0.223742,,,
stop5_ori,"""stop on point 5""",0,18:34.1,-89.921276,-10.341635,0.225877,,,
stop5_ori,"""stop on point 5""",0,18:34.2,-89.941879,-10.357937,0.223308,,,
stop5_ori,"""stop on point 5""",0,18:34.3,-89.936134,-10.31692,0.196511,,,
stop5_ori,"""stop on point 5""",0,18:34.4,-89.906969,-10.305468,0.184097,,,
stop5_ori,"""stop on point 5""",0,18:34.5,-89.905724,-10.25352,0.147443,,,
stop5_ori,"""stop on point 5""",0,18:34.6,-89.914183,-10.262555,0.186539,,,
stop5_ori,"""stop on point 5""",0,18:34.7,-89.908356,-10.257245,0.240903,,,
stop5_ori,"""stop on point 5""",0,18:34.8,-89.910612,-10.261012,0.272871,,,
stop5_ori,"""stop on point 5""",0,18:34.9,-89.885114,-10.284881,0.28911,,,
stop5_ori,"""stop on point 5""",0,18:35.0,-89.869586,-10.27146,0.284203,,,
stop5_ori,"""stop on point 5""",0,18:35.1,-89.858483,-10.267427,0.263358,,,
stop5_ori,"""stop on point 5""",0,18:35.2,-89.846161,-10.276623,0.275608,,,
stop5_ori,"""stop on point 5""",0,18:35.3,-89.842265,-10.238366,0.272859,,,
stop5_ori,"""stop on point 5""",0,18:35.4,-89.803238,-10.247571,0.326398,,,
stop5_ori,"""stop on point 5""",0,18:35.5,-89.783171,-10.242982,0.319137,,,
stop5_ori,"""stop on point 5""",0,18:35.6,-89.767137,-10.209617,0.29881,,,
stop5_ori,"""stop on point 5""",0,18:35.7,-89.787458,-10.240017,0.304273,,,
stop5_ori,"""stop on point 5""",0,18:35.8,-89.804617,-10.220412,0.324378,,,
stop5_ori,"""stop on point 5""",0,18:35.9,-89.796388,-10.173728,0.29965,,,
stop5_ori,"""stop on point 5""",0,18:36.0,-89.775611,-10.16005,0.291547,,,
stop5_ori,"""stop on point 5""",0,18:36.1,-89.729903,-10.187612,0.279937,,,
stop5_ori,"""stop on point 5""",0,18:36.2,-89.691235,-10.150974,0.264694,,,
stop5_ori,"""stop on point 5""",0,18:36.3,-89.667842,-10.202057,0.298399,,,
stop5_ori,"""stop on point 5""",0,18:36.4,-89.693101,-10.162952,0.291424,,,
stop5_ori,"""stop on point 5""",0,18:36.5,-89.719671,-10.178825,0.304204,,,
stop5_ori,"""stop on point 5""",0,18:36.6,-89.73854,-10.215812,0.279072,,,
stop5_ori,"""stop on point 5""",0,18:36.7,-89.740626,-10.221018,0.268419,,,
stop5_ori,"""stop on point 5""",0,18:36.8,-89.717685,-10.215803,0.262679,,,
stop5_ori,"""stop on point 5""",0,18:36.9,-89.679666,-10.230174,0.27901,,,
stop5_ori,"""stop on point 5""",0,18:37.0,-89.668853,-10.262996,0.302206,,,
stop5_ori,"""stop on point 5""",0,18:37.1,-89.663891,-10.233147,0.320045,,,
stop5_ori,"""stop on point 5""",0,18:37.2,-89.66334,-10.183781,0.301369,,,
stop5_ori,"""stop on point 5""",0,18:37.3,-89.63897,-10.243679,0.33271,,,
stop5_ori,"""stop on point 5""",0,18:37.4,-89.658559,-10.237919,0.324907,,,
stop5_ori,"""stop on point 5""",0,18:37.5,-89.660526,-10.20964,0.289412,,,
stop5_ori,"""stop on point 5""",0,18:37.6,-89.670269,-10.221986,0.301517,,,
stop5_ori,"""stop on point 5""",0,18:37.7,-89.655284,-10.29808,0.359924,,,
stop5_ori,"""stop on point 5""",0,18:37.8,-89.657867,-10.334157,0.385342,,,
stop5_ori,"""stop on point 5""",0,18:37.9,-89.710747,-10.369658,0.444571,,,
stop5_ori,"""stop on point 5""",0,18:38.0,-89.785332,-10.368171,0.466026,,,
stop5_ori,"""stop on point 5""",0,18:46.1,-89.979597,-9.210708,0.253287,,,
stop5_ori,"""stop on point 5""",0,18:46.2,-90.037739,-9.213009,0.301254,,,
stop5_ori,"""stop on point 5""",0,18:46.3,-90.077169,-9.203944,0.358369,,,
stop5_ori,"""stop on point 5""",0,18:46.4,-90.129957,-9.323991,0.312202,,,
stop5_ori,"""stop on point 5""",0,18:46.5,-90.147377,-9.333973,0.241834,,,
stop5_ori,"""stop on point 5""",0,18:46.6,-90.136076,-9.319682,0.231682,,,
stop5_ori,"""stop on point 5""",0,18:46.7,-90.124111,-9.34042,0.230946,,,
stop5_ori,"""stop on point 5""",0,18:46.8,-90.111672,-9.367551,0.246464,,,
stop5_ori,"""stop on point 5""",0,18:46.9,-90.13398,-9.325169,0.231682,,,
stop5_ori,"""stop on point 5""",0,18:47.0,-90.139822,-9.292392,0.258409,,,
stop5_ori,"""stop on point 5""",0,18:47.1,-90.115411,-9.266565,0.274334,,,
stop5_ori,"""stop on point 5""",0,18:47.2,-90.091609,-9.176848,0.216295,,,
stop5_ori,"""stop on point 5""",0,18:47.3,-90.052995,-9.150187,0.196823,,,
stop5_ori,"""stop on point 5""",0,18:47.4,-90.045436,-9.124916,0.175646,,,
stop5_ori,"""stop on point 5""",0,18:47.5,-90.026026,-9.144563,0.204417,,,
stop5_ori,"""stop on point 5""",0,18:47.6,-90.001115,-9.113493,0.217256,,,
stop5_ori,"""stop on point 5""",0,18:47.7,-89.960316,-9.139147,0.263753,,,
stop5_ori,"""stop on point 5""",0,18:47.8,-89.931887,-9.163025,0.262437,,,
stop5_ori,"""stop on point 5""",0,18:47.9,-89.918503,-9.23082,0.307915,,,
stop5_ori,"""stop on point 5""",0,18:48.0,-89.897122,-9.24197,0.325544,,,
stop5_ori,"""stop on point 5""",0,18:48.1,-89.882997,-9.144473,0.320837,,,
stop5_ori,"""stop on point 5""",0,18:48.2,-89.870527,-9.15371,0.389949,,,
stop5_ori,"""stop on point 5""",0,18:48.3,-89.854033,-9.237993,0.428704,,,
stop5_ori,"""stop on point 5""",0,18:48.4,-89.861994,-9.288055,0.479134,,,
stop5_ori,"""stop on point 5""",0,18:48.5,-89.851559,-9.328156,0.505858,,,
stop5_ori,"""stop on point 5""",0,18:48.6,-89.858032,-9.388966,0.494108,,,
stop5_ori,"""stop on point 5""",0,18:48.7,-89.837219,-9.45124,0.493552,,,
stop5_ori,"""stop on point 5""",0,18:48.8,-89.801855,-9.505955,0.502068,,,
stop5_ori,"""stop on point 5""",0,18:48.9,-89.760258,-9.537902,0.481123,,,
stop5_ori,"""stop on point 5""",0,18:49.0,-89.724957,-9.54784,0.494966,,,
stop5_ori,"""stop on point 5""",0,18:49.1,-89.747559,-9.529212,0.506381,,,
stop5_ori,"""stop on point 5""",0,18:49.2,-89.777433,-9.480121,0.456861,,,
stop5_ori,"""stop on point 5""",0,18:49.3,-89.786319,-9.39988,0.382296,,,
stop5_ori,"""stop on point 5""",0,18:49.4,-89.772229,-9.440364,0.352446,,,
stop5_ori,"""stop on point 5""",0,18:49.5,-89.797167,-9.50604,0.346929,,,
stop5_ori,"""stop on point 5""",0,18:49.6,-89.839296,-9.542033,0.351294,,,
stop5_ori,"""stop on point 5""",0,18:49.7,-89.877763,-9.567922,0.36225,,,
stop5_ori,"""stop on point 5""",0,18:49.8,-89.849124,-9.569571,0.345011,,,
stop5_ori,"""stop on point 5""",0,18:49.9,-89.784238,-9.555961,0.361121,,,
stop5_ori,"""stop on point 5""",0,18:50.0,-89.76909,-9.47732,0.326034,,,
stop5_ori,"""stop on point 5""",0,18:50.1,-89.779553,-9.479916,0.313504,,,
stop5_ori,"""stop on point 5""",0,18:50.2,-89.808244,-9.462945,0.341637,,,
stop5_ori,"""stop on point 5""",0,18:50.3,-89.823288,-9.49599,0.38179,,,
stop5_ori,"""stop on point 5""",0,18:50.4,-89.831676,-9.47784,0.367443,,,
stop5_ori,"""stop on point 5""",0,18:50.5,-89.843615,-9.506699,0.34913,,,
stop5_ori,"""stop on point 5""",0,18:50.6,-89.852242,-9.509233,0.347152,,,
stop5_ori,"""stop on point 5""",0,18:50.7,-89.846632,-9.523956,0.367254,,,
stop5_ori,"""stop on point 5""",0,18:50.8,-89.812705,-9.620836,0.460174,,,
stop5_ori,"""stop on point 5""",0,18:50.9,-89.78701,-9.594185,0.481829,,,
stop5_ori,"""stop on point 5""",0,18:51.0,-89.76654,-9.64052,0.525353,,,
stop5_ori,"""stop on point 5""",0,18:51.1,-89.804846,-9.750062,0.591563,,,
stop5_ori,"""stop on point 5""",0,18:51.2,-89.851676,-9.851749,0.659167,,,
stop5_ori,"""stop on point 5""",0,18:59.3,-90.010538,-10.873702,-0.110717,,,
stop5_ori,"""stop on point 5""",0,18:59.4,-89.908895,-10.866791,-0.197176,,,
stop5_ori,"""stop on point 5""",0,18:59.5,-89.86874,-10.956635,-0.057222,,,
stop5_ori,"""stop on point 5""",0,18:59.6,-89.695839,-10.938871,-0.12314,,,
stop5_ori,"""stop on point 5""",0,18:59.7,-89.464476,-10.96053,-0.172828,,,
stop5_ori,"""stop on point 5""",0,18:59.8,-89.287664,-11.038431,-0.094133,,,
stop5_ori,"""stop on point 5""",0,18:59.9,-89.247864,-10.945962,-0.109069,,,
stop5_ori,"""stop on point 5""",0,19:00.0,-89.236947,-10.795359,-0.146495,,,
stop5_ori,"""stop on point 5""",0,19:00.1,-89.221112,-10.764746,-0.154658,,,
stop5_ori,"""stop on point 5""",0,19:00.2,-89.164122,-10.640183,-0.178744,,,
stop5_ori,"""stop on point 5""",0,19:00.3,-89.099269,-10.563756,-0.147322,,,
stop5_ori,"""stop on point 5""",0,19:00.4,-89.07989,-10.454827,-0.175945,,,
stop5_ori,"""stop on point 5""",0,19:00.5,-89.031488,-10.431486,-0.111053,,,
stop5_ori,"""stop on point 5""",0,19:00.6,-89.028694,-10.484379,-0.063178,,,
stop5_ori,"""stop on point 5""",0,19:00.7,-88.984487,-10.376219,-0.035822,,,
stop5_ori,"""stop on point 5""",0,19:00.8,-88.930939,-10.297995,-0.02361,,,
stop5_ori,"""stop on point 5""",0,19:00.9,-88.894072,-10.301763,-0.016965,,,
stop5_ori,"""stop on point 5""",0,19:01.0,-88.836797,-10.286196,-0.004889,,,
stop5_ori,"""stop on point 5""",0,19:01.1,-88.564994,-10.243081,-0.006335,,,
stop5_ori,"""stop on point 5""",0,19:01.2,-88.509075,-10.130554,-0.071316,,,
stop5_ori,"""stop on point 5""",0,19:01.3,-88.610276,-10.252135,-0.039562,,,
stop5_ori,"""stop on point 5""",0,19:01.4,-88.693048,-10.3301,-0.041861,,,
stop5_ori,"""stop on point 5""",0,19:01.5,-88.740263,-10.387159,-0.028134,,,
stop5_ori,"""stop on point 5""",0,19:01.6,-88.752793,-10.324447,-0.079462,,,
stop5_ori,"""stop on point 5""",0,19:01.7,-88.736974,-10.344833,-0.057365,,,
stop5_ori,"""stop on point 5""",0,19:01.8,-88.699505,-10.424952,-0.01301,,,
stop5_ori,"""stop on point 5""",0,19:01.9,-88.674035,-10.416878,0.031476,,,
stop5_ori,"""stop on point 5""",0,19:02.0,-88.663077,-10.390865,0.079181,,,
stop5_ori,"""stop on point 5""",0,19:02.1,-88.722914,-10.390257,0.061163,,,
stop5_ori,"""stop on point 5""",0,19:02.2,-88.764562,-10.393742,0.000266,,,
stop5_ori,"""stop on point 5""",0,19:02.3,-88.827657,-10.329058,-0.072589,,,
stop5_ori,"""stop on point 5""",0,19:02.4,-88.829977,-10.409936,-0.077358,,,
stop5_ori,"""stop on point 5""",0,19:02.5,-88.813407,-10.406685,-0.079936,,,
stop5_ori,"""stop on point 5""",0,19:02.6,-88.808137,-10.360796,-0.081615,,,
stop5_ori,"""stop on point 5""",0,19:02.7,-88.789077,-10.344794,-0.070495,,,
stop5_ori,"""stop on point 5""",0,19:02.8,-88.794164,-10.356096,-0.041438,,,
stop5_ori,"""stop on point 5""",0,19:02.9,-88.824048,-10.300759,-0.106508,,,
stop5_ori,"""stop on point 5""",0,19:03.0,-88.805126,-10.298225,-0.10637,,,
stop5_ori,"""stop on point 5""",0,19:03.1,-88.768399,-10.271842,-0.120411,,,
stop5_ori,"""stop on point 5""",0,19:03.2,-88.702148,-10.296795,-0.059192,,,
stop5_ori,"""stop on point 5""",0,19:03.3,-88.663231,-10.249217,-0.048217,,,
stop5_ori,"""stop on point 5""",0,19:03.4,-88.700578,-10.249351,-0.022244,,,
stop5_ori,"""stop on point 5""",0,19:03.5,-88.73635,-10.287048,-0.00324,,,
stop5_ori,"""stop on point 5""",0,19:03.6,-88.783712,-10.341455,0.028306,,,
stop5_ori,"""stop on point 5""",0,19:03.7,-88.799158,-10.30256,0.04417,,,
stop5_ori,"""stop on point 5""",0,19:03.8,-88.800228,-10.191173,-0.046401,,,
stop5_ori,"""stop on point 5""",0,19:03.9,-88.782715,-10.222524,-0.048402,,,
stop5_ori,"""stop on point 5""",0,19:04.0,-88.772052,-10.233183,-0.016388,,,
stop5_ori,"""stop on point 5""",0,19:04.1,-88.760787,-10.246661,0.053085,,,
stop5_ori,"""stop on point 5""",0,19:04.2,-88.769695,-10.234401,0.036106,,,
stop5_ori,"""stop on point 5""",0,19:04.3,-88.812246,-10.256256,0.041332,,,
stop5_ori,"""stop on point 5""",0,19:04.4,-88.883929,-10.392399,0.099849,,,
stop5_ori,"""stop on point 5""",0,19:04.5,-88.967833,-10.424969,0.115178,,,
stop5_ori,"""stop on point 5""",0,19:04.6,-89.205639,-10.627153,0.427415,,,
stop5_ori,"""stop on point 5""",0,19:14.5,-89.9648,-9.996159,0.402492,,,
stop5_ori,"""stop on point 5""",0,19:14.6,-90.003437,-9.765863,0.306516,,,
stop5_ori,"""stop on point 5""",0,19:14.7,-89.936283,-9.712027,0.287106,,,
stop5_ori,"""stop on point 5""",0,19:14.8,-89.947579,-9.518351,0.174889,,,
stop5_ori,"""stop on point 5""",0,19:14.9,-89.942282,-9.696851,0.184495,,,
stop5_ori,"""stop on point 5""",0,19:15.0,-89.876139,-9.837509,0.096539,,,
stop5_ori,"""stop on point 5""",0,19:15.1,-89.873232,-9.804822,0.083268,,,
stop5_ori,"""stop on point 5""",0,19:15.2,-89.883935,-9.80329,0.088782,,,
stop5_ori,"""stop on point 5""",0,19:15.3,-89.877779,-9.739566,0.040258,,,
stop5_ori,"""stop on point 5""",0,19:15.4,-89.85472,-9.716521,-0.013731,,,
stop5_ori,"""stop on point 5""",0,19:15.5,-89.801731,-9.645155,-0.069013,,,
stop5_ori,"""stop on point 5""",0,19:15.6,-89.720741,-9.708002,-0.045659,,,
stop5_ori,"""stop on point 5""",0,19:15.7,-89.645547,-9.674639,-0.049875,,,
stop5_ori,"""stop on point 5""",0,19:15.8,-89.617531,-9.693155,-0.036061,,,
stop5_ori,"""stop on point 5""",0,19:15.9,-89.642399,-9.725439,-0.025556,,,
stop5_ori,"""stop on point 5""",0,19:16.0,-89.670387,-9.692326,-0.068854,,,
stop5_ori,"""stop on point 5""",0,19:16.1,-89.673063,-9.74988,-0.064852,,,
stop5_ori,"""stop on point 5""",0,19:16.2,-89.631271,-9.79576,-0.065947,,,
stop5_ori,"""stop on point 5""",0,19:16.3,-89.588842,-9.791241,-0.075757,,,
stop5_ori,"""stop on point 5""",0,19:16.4,-89.528766,-9.805342,-0.046724,,,
stop5_ori,"""stop on point 5""",0,19:16.5,-89.49678,-9.82527,0.001853,,,
stop5_ori,"""stop on point 5""",0,19:16.6,-89.4382,-9.850368,0.115034,,,
stop5_ori,"""stop on point 5""",0,19:16.7,-89.423357,-9.809057,0.114172,,,
stop5_ori,"""stop on point 5""",0,19:16.8,-89.446747,-9.865276,0.100179,,,
stop5_ori,"""stop on point 5""",0,19:16.9,-89.51851,-9.847746,0.10068,,,
stop5_ori,"""stop on point 5""",0,19:17.0,-89.570853,-9.928615,0.142046,,,
stop5_ori,"""stop on point 5""",0,19:17.1,-89.546353,-9.962577,0.135219,,,
stop5_ori,"""stop on point 5""",0,19:17.2,-89.488283,-9.910549,0.116545,,,
stop5_ori,"""stop on point 5""",0,19:17.3,-89.461792,-9.883386,0.123118,,,
stop5_ori,"""stop on point 5""",0,19:17.4,-89.467966,-9.900058,0.151063,,,
stop5_ori,"""stop on point 5""",0,19:17.5,-89.469669,-9.902483,0.184603,,,
stop5_ori,"""stop on point 5""",0,19:17.6,-89.475217,-9.827143,0.118153,,,
stop5_ori,"""stop on point 5""",0,19:17.7,-89.435724,-9.729357,0.021025,,,
stop5_ori,"""stop on point 5""",0,19:17.8,-89.401317,-9.638456,-0.041244,,,
stop5_ori,"""stop on point 5""",0,19:17.9,-89.388283,-9.667335,0.012049,,,
stop5_ori,"""stop on point 5""",0,19:18.0,-89.369363,-9.646614,-0.020556,,,
stop5_ori,"""stop on point 5""",0,19:18.1,-89.351059,-9.559589,-0.047633,,,
stop5_ori,"""stop on point 5""",0,19:18.2,-89.33394,-9.689853,0.013119,,,
stop5_ori,"""stop on point 5""",0,19:18.3,-89.375765,-9.766123,-0.011446,,,
stop5_ori,"""stop on point 5""",0,19:18.4,-89.398462,-9.785688,0.039382,,,
stop5_ori,"""stop on point 5""",0,19:18.5,-89.453252,-9.716402,-0.034142,,,
stop5_ori,"""stop on point 5""",0,19:18.6,-89.43745,-9.744359,-0.027366,,,
stop5_ori,"""stop on point 5""",0,19:18.7,-89.40078,-9.725496,-0.009282,,,
